	log_likelihood
12256	200.88747
12257	299.37408
12258	309.67865
12259	308.9717
12260	295.36993
12261	324.0622
12262	256.84732
12263	292.70844
12264	303.4558
12265	297.21796
12266	164.90701
12267	236.18994
12268	250.06917
12269	313.95303
12270	267.82593
12271	291.32462
12272	277.6103
12273	315.9296
12274	206.17752
12275	271.57806
12276	317.23846
12277	289.72595
12278	310.5733
12279	310.65854
12280	321.17178
12281	329.38297
12282	292.1447
12283	258.09534
12284	254.1774
12285	322.9467
12286	296.55298
12287	274.32187
12288	315.86594
12289	308.12115
12290	313.69232
12291	309.96616
12292	281.8107
12293	290.24054
12294	202.26814
12295	321.3442
12296	290.85562
12297	304.2909
12298	303.3772
12299	245.06169
12300	256.09882
12301	306.27448
12302	281.2088
12303	311.5713
12304	320.5353
12305	321.1933
12306	326.0597
12307	284.91766
12308	285.01077
12309	279.39362
12310	268.90225
12311	293.00928
12312	288.60052
12313	299.836
12314	251.22693
12315	269.2328
12316	314.0766
12317	266.91226
12318	214.36397
12319	231.9626
12320	313.19263
12321	317.2702
12322	308.97723
12323	276.3253
12324	264.86438
12325	315.02475
12326	251.59775
12327	287.93723
12328	335.74326
12329	290.81488
12330	251.63669
12331	216.98589
12332	312.80057
12333	182.70816
12334	316.68317
12335	292.22784
12336	296.7542
12337	32.929176
12338	299.133
12339	300.62714
12340	259.82974
12341	271.13788
12342	284.62045
12343	270.78516
12344	278.71426
12345	314.47784
12346	310.5118
12347	322.67636
12348	283.10352
12349	253.04683
12350	263.91873
12351	286.7693
12352	286.47086
12353	198.7269
12354	302.67075
12355	262.23322
12356	266.2671
12357	246.39035
12358	280.13
12359	320.74722
12360	295.74835
12361	309.19946
12362	266.53265
12363	315.20963
12364	35.097492
12365	131.70609
12366	342.65237
12367	299.28714
12368	311.3847
12369	308.03574
12370	315.67944
12371	302.00778
12372	250.76404
12373	316.65457
12374	299.49008
12375	315.25058
12376	325.48944
12377	233.38351
12378	294.1542
12379	180.4342
12380	285.896
12381	328.97153
12382	288.0039
12383	255.62688
12384	247.4804
12385	294.7899
12386	131.93704
12387	302.0058
12388	297.43317
12389	274.166
12390	259.75867
12391	298.34433
12392	308.9069
12393	344.40704
12394	320.90326
12395	320.14008
12396	288.26642
12397	240.41898
12398	308.97177
12399	314.49527
12400	315.78995
12401	276.21255
12402	308.2928
12403	232.15913
12404	256.17328
12405	314.71307
12406	306.3116
12407	297.51324
12408	279.52255
12409	200.09277
12410	297.2528
12411	286.1286
12412	243.19577
12413	294.96637
12414	278.38736
12415	274.66656
12416	295.10248
12417	280.4638
12418	256.60822
12419	189.33511
12420	289.36166
12421	297.90497
12422	298.30994
12423	316.36612
12424	279.63733
12425	332.7204
12426	312.38715
12427	324.8601
12428	136.15422
12429	234.10942
12430	297.02158
12431	227.5236
12432	130.19302
12433	296.5168
12434	291.11627
12435	161.49203
12436	288.1416
12437	292.20514
12438	190.09496
12439	303.833
12440	173.5201
12441	320.56976
12442	282.3807
12443	301.7357
12444	301.6496
12445	316.21515
12446	273.62152
12447	246.19315
12448	146.00339
12449	319.9087
12450	282.3226
12451	312.39926
12452	271.44806
12453	274.4668
12454	279.5097
12455	320.83496
12456	232.92783
12457	221.08089
12458	207.2316
12459	271.4295
12460	292.75897
12461	295.29803
12462	323.80945
12463	298.3493
12464	328.0521
12465	327.1831
12466	319.5997
12467	330.79712
12468	317.246
12469	316.13727
12470	160.47456
12471	290.22504
12472	284.35455
12473	263.32507
12474	283.96793
12475	306.34073
12476	297.57623
12477	261.3078
12478	318.34576
12479	282.76187
12480	283.8834
12481	285.99057
12482	266.39746
12483	224.03397
12484	282.01428
12485	278.31244
12486	275.8308
12487	311.04117
12488	213.52824
12489	325.9415
12490	326.52017
12491	260.81903
12492	248.0667
12493	240.66269
12494	321.9079
12495	178.30092
12496	311.80585
12497	285.47623
12498	252.85408
12499	307.99072
12500	221.54134
12501	209.62427
12502	259.681
12503	285.80734
12504	265.43634
12505	316.0408
12506	305.7004
12507	234.65889
12508	273.84213
12509	254.99329
12510	330.37103
12511	253.11308
12512	321.27435
12513	305.29132
12514	272.2899
12515	314.4279
12516	242.56645
12517	183.48825
12518	307.21625
12519	317.4012
12520	276.01352
12521	300.11908
12522	314.43793
12523	291.15994
12524	245.55637
12525	201.06763
12526	298.1654
12527	242.16052
12528	206.17937
12529	243.20366
12530	192.66324
12531	163.17004
12532	255.00883
12533	302.58548
12534	294.32126
12535	275.6615
12536	278.50574
12537	276.59247
12538	254.39426
12539	327.64395
12540	308.3239
12541	274.61972
12542	270.60944
12543	277.29013
12544	288.4759
12545	226.16946
12546	287.1401
12547	315.0891
12548	313.816
12549	304.8649
12550	308.0661
12551	317.8742
12552	298.05225
12553	206.84209
12554	254.483
12555	154.22076
12556	222.67484
12557	308.44385
12558	269.9829
12559	296.06885
12560	220.45222
12561	293.9599
12562	299.15433
12563	212.2828
12564	308.083
12565	264.04462
12566	252.68376
12567	239.3872
12568	292.25626
12569	301.17123
12570	306.82968
12571	238.66211
12572	259.16464
12573	274.92984
12574	297.488
12575	319.17578
12576	320.4684
12577	248.81998
12578	272.32275
12579	315.25293
12580	297.4145
12581	167.914
12582	238.94934
12583	290.22372
12584	303.271
12585	205.74326
12586	275.5036
12587	312.76187
12588	282.89114
12589	306.3233
12590	292.9621
12591	313.30307
12592	197.62434
12593	325.7652
12594	304.71735
12595	309.55215
12596	252.72673
12597	302.49985
12598	262.02563
12599	322.6145
12600	298.7019
12601	266.69882
12602	306.91544
12603	296.73285
12604	321.16364
12605	323.95834
12606	298.01163
12607	301.22916
12608	191.96451
12609	324.4004
12610	302.49554
12611	236.6615
12612	174.01413
12613	334.22852
12614	278.0538
12615	324.5975
12616	298.4913
12617	324.0867
12618	320.30902
12619	304.78317
12620	320.2011
12621	310.02728
12622	308.0734
12623	270.10684
12624	236.7825
12625	276.30487
12626	280.20856
12627	231.50699
12628	260.46375
12629	307.65387
12630	318.1692
12631	304.6272
12632	314.42346
12633	324.56354
12634	284.7646
12635	297.16434
12636	229.63017
12637	307.3807
12638	306.89688
12639	231.94746
12640	308.94296
12641	201.0714
12642	308.59268
12643	305.25394
12644	302.04474
12645	124.853195
12646	314.9938
12647	305.71902
12648	160.61266
12649	266.46783
12650	289.2906
12651	283.13953
12652	317.02826
12653	290.15875
12654	305.6534
12655	252.45883
12656	293.55582
12657	290.3405
12658	203.77121
12659	293.4095
12660	284.9371
12661	314.98425
12662	269.56723
12663	309.30966
12664	287.466
12665	220.18343
12666	226.75125
12667	307.0163
12668	330.9145
12669	281.1363
12670	262.08118
12671	289.31464
12672	153.63742
12673	269.2414
12674	305.607
12675	248.63237
12676	290.9745
12677	296.19016
12678	186.44785
12679	298.42957
12680	256.33978
12681	295.5966
12682	281.11902
12683	184.77472
12684	243.56357
12685	253.52377
12686	243.50952
12687	179.90015
12688	264.63965
12689	304.42285
12690	265.76935
12691	208.88525
12692	339.41437
12693	310.34875
12694	269.53143
12695	310.15063
12696	275.298
12697	315.4197
12698	305.0864
12699	305.64346
12700	293.46622
12701	237.63306
12702	311.03595
12703	335.3442
12704	329.87286
12705	308.48215
12706	257.80844
12707	306.7143
12708	267.1293
12709	303.40332
12710	293.41827
12711	290.57538
12712	287.6406
12713	300.90192
12714	295.91412
12715	161.12265
12716	317.57367
12717	309.08136
12718	252.37631
12719	275.46536
12720	282.68927
12721	302.03534
12722	316.29297
12723	285.25653
12724	318.80716
12725	325.71793
12726	304.57062
12727	310.0666
12728	282.98267
12729	216.41934
12730	296.95963
12731	290.6938
12732	311.12103
12733	264.5669
12734	319.98987
12735	257.10004
12736	314.10638
12737	313.04843
12738	200.3065
12739	312.83667
12740	330.24185
12741	251.47156
12742	255.1359
12743	279.35406
12744	307.92642
12745	308.89597
12746	251.94846
12747	321.5069
12748	273.50293
12749	272.05438
12750	288.22763
12751	312.93668
12752	285.27148
12753	312.46243
12754	287.20224
12755	297.23676
12756	294.49042
12757	294.02313
12758	290.4287
12759	301.3893
12760	292.84216
12761	322.1098
12762	323.60696
12763	169.52397
12764	301.1957
12765	301.45297
12766	306.50287
12767	274.70615
12768	274.44452
12769	140.2825
12770	196.99399
12771	313.28726
12772	289.63525
12773	144.68599
12774	102.41368
12775	189.37404
12776	315.5215
12777	325.03445
12778	285.07947
12779	284.95078
12780	256.81036
12781	284.9893
12782	231.9631
12783	319.58878
12784	260.68805
12785	249.84875
12786	185.9013
12787	284.34775
12788	302.59213
12789	314.1854
12790	273.68768
12791	257.601
12792	222.24039
12793	321.4334
12794	259.22363
12795	300.283
12796	305.88873
12797	308.63885
12798	204.19917
12799	301.09467
12800	236.89737
12801	295.41635
12802	325.43353
12803	313.58295
12804	280.10226
12805	308.9743
12806	257.95905
12807	319.32544
12808	314.42957
12809	240.62857
12810	153.68094
12811	314.77502
12812	192.34445
12813	295.349
12814	321.3754
12815	304.57465
12816	287.13464
12817	312.76743
12818	270.95465
12819	280.46783
12820	285.0497
12821	270.19556
12822	295.8761
12823	190.50545
12824	307.5811
12825	291.50204
12826	309.58987
12827	299.51788
12828	252.0802
12829	324.90173
12830	195.55475
12831	311.76477
12832	246.19392
12833	285.91373
12834	281.742
12835	325.65945
12836	304.5329
12837	316.8969
12838	272.84106
12839	321.7443
12840	289.1082
12841	237.65125
12842	314.86896
12843	311.75845
12844	277.28775
12845	316.6131
12846	210.79765
12847	317.11285
12848	309.30597
12849	267.87027
12850	280.211
12851	290.4719
12852	293.55466
12853	285.70456
12854	306.99744
12855	205.63553
12856	272.19885
12857	302.98276
12858	320.08224
12859	269.06992
12860	311.35492
12861	256.16147
12862	318.55072
12863	291.04047
12864	146.30733
12865	307.62976
12866	290.16412
12867	286.8253
12868	278.79684
12869	291.46982
12870	277.77832
12871	195.91907
12872	308.7022
12873	289.46753
12874	231.65707
12875	290.22302
12876	310.39716
12877	250.76775
12878	316.29303
12879	300.93286
12880	339.6322
12881	285.582
12882	184.1915
12883	258.9017
12884	111.996925
12885	324.3647
12886	212.59644
12887	274.77753
12888	318.00543
12889	300.07257
12890	304.81918
12891	258.96698
12892	305.33047
12893	296.21564
12894	227.07104
12895	269.68057
12896	292.80365
12897	283.08102
12898	304.461
12899	319.586
12900	302.05582
12901	290.86368
12902	268.6978
12903	284.00272
12904	168.08401
12905	295.44745
12906	301.6485
12907	302.1329
12908	232.58682
12909	37.64591
12910	266.87268
12911	300.48615
12912	288.55002
12913	307.1411
12914	309.9201
12915	242.53633
12916	203.8569
12917	275.61206
12918	311.64297
12919	309.25626
12920	300.66714
12921	312.77203
12922	249.19653
12923	307.7745
12924	272.4638
12925	230.95987
12926	316.22147
12927	194.21443
12928	294.22992
12929	298.60724
12930	292.0881
12931	266.08987
12932	315.33142
12933	228.75668
12934	321.54074
12935	211.13245
12936	269.0999
12937	270.1092
12938	274.23724
12939	212.55322
12940	276.74124
12941	314.61127
12942	251.39668
12943	323.0489
12944	263.3634
12945	251.88493
12946	177.07083
12947	314.80597
12948	323.2079
12949	324.04333
12950	250.31416
12951	278.65533
12952	274.11218
12953	285.58322
12954	300.42358
12955	291.65353
12956	276.81183
12957	302.7968
12958	202.18663
12959	290.0907
12960	301.29703
12961	305.4526
12962	328.74023
12963	262.9447
12964	323.9533
12965	316.98718
12966	248.13004
12967	288.49966
12968	292.56528
12969	303.71008
12970	283.89233
12971	293.37457
12972	278.83408
12973	282.29785
12974	297.89124
12975	247.64743
12976	313.49765
12977	291.96158
12978	310.7324
12979	313.57898
12980	230.42525
12981	300.35223
12982	293.67532
12983	322.25107
12984	311.9033
12985	251.60791
12986	324.81973
12987	262.98553
12988	279.2757
12989	256.84457
12990	107.09951
12991	307.0197
12992	274.8876
12993	262.57697
12994	274.72455
12995	276.5269
12996	275.7689
12997	291.77936
12998	292.55933
12999	303.88364
13000	320.0457
13001	288.80792
13002	290.15155
13003	259.8893
13004	209.09648
13005	282.06723
13006	213.90747
13007	256.04852
13008	291.73865
13009	294.86823
13010	253.8778
13011	266.30444
13012	327.85767
13013	275.51672
13014	242.67712
13015	290.93857
13016	274.7416
13017	247.27646
13018	265.0187
13019	310.31647
13020	323.10394
13021	231.24222
13022	313.44238
13023	274.7521
13024	264.07297
13025	238.13069
13026	273.5765
13027	262.0881
13028	309.0976
13029	302.925
13030	276.09412
13031	325.2504
13032	159.47176
13033	295.2043
13034	301.64902
13035	161.60191
13036	252.35771
13037	276.52255
13038	234.02933
13039	297.97906
13040	287.5893
13041	318.08
13042	239.4937
13043	278.94025
13044	223.031
13045	319.10223
13046	212.7302
13047	307.12476
13048	314.38116
13049	316.09464
13050	267.73492
13051	184.7387
13052	200.07922
13053	310.04434
13054	309.27023
13055	337.8063
13056	250.03418
13057	313.96094
13058	294.17
13059	298.9915
13060	333.9971
13061	315.1535
13062	265.4581
13063	320.05234
13064	313.88055
13065	298.77817
13066	205.02951
13067	308.37842
13068	316.29855
13069	258.72632
13070	308.0264
13071	251.76668
13072	322.55682
13073	220.70566
13074	144.02144
13075	290.9671
13076	309.3449
13077	136.5599
13078	192.54623
13079	320.1545
13080	299.6637
13081	264.83414
13082	303.69046
13083	290.11145
13084	259.19513
13085	247.03426
13086	294.47226
13087	279.7212
13088	295.26984
13089	265.53156
13090	216.75053
13091	290.43604
13092	311.9493
13093	309.2049
13094	157.1971
13095	187.11803
13096	261.71362
13097	284.7973
13098	260.52094
13099	309.9704
13100	295.86746
13101	236.66684
13102	227.8453
13103	288.3847
13104	305.0246
13105	158.2497
13106	313.01184
13107	240.08199
13108	322.3223
13109	257.67474
13110	279.27054
13111	163.89081
13112	246.85506
13113	242.66841
13114	306.10562
13115	274.19296
13116	307.8974
13117	293.70587
13118	268.36383
13119	269.4687
13120	312.7548
13121	291.78735
13122	243.92923
13123	283.43906
13124	252.68706
13125	294.3476
13126	313.57904
13127	277.73627
13128	334.04276
13129	330.43787
13130	300.03378
13131	330.76474
13132	186.33936
13133	305.3951
13134	260.51776
13135	255.73242
13136	288.89178
13137	265.59885
13138	299.12976
13139	313.78656
13140	293.00464
13141	308.49277
13142	143.75758
13143	121.71211
13144	237.2481
13145	202.07365
13146	299.73416
13147	265.84076
13148	297.39468
13149	157.64767
13150	279.36725
13151	304.4747
13152	285.83478
13153	319.12888
13154	231.11682
13155	276.6648
13156	258.87192
13157	273.03662
13158	307.2298
13159	186.95065
13160	258.49872
13161	261.32437
13162	300.16602
13163	308.2565
13164	285.01303
13165	216.686
13166	271.53632
13167	277.87582
13168	329.38663
13169	289.68274
13170	262.38226
13171	232.53215
13172	288.37704
13173	151.21455
13174	215.82004
13175	280.33148
13176	299.57562
13177	223.7297
13178	320.7142
13179	-18.195333
13180	323.4532
13181	250.34148
13182	278.85
13183	310.75348
13184	296.46762
13185	215.4961
13186	303.17487
13187	318.1319
13188	317.33453
13189	306.41446
13190	310.65808
13191	332.62698
13192	302.70068
13193	318.96173
13194	305.36942
13195	223.93881
13196	274.54028
13197	291.53793
13198	317.4858
13199	311.26334
13200	322.19733
13201	261.15808
13202	309.971
13203	304.56342
13204	311.70807
13205	307.41885
13206	241.83064
13207	269.91672
13208	301.67108
13209	257.08826
13210	315.78534
13211	315.5102
13212	247.51982
13213	306.94647
13214	268.00977
13215	297.362
13216	303.7583
13217	253.81477
13218	306.97253
13219	296.17392
13220	247.90506
13221	306.97076
13222	253.6659
13223	324.5582
13224	293.86874
13225	290.80447
13226	288.76138
13227	271.38965
13228	157.99869
13229	297.20343
13230	138.39932
13231	263.2044
13232	309.50986
13233	268.7934
13234	261.45386
13235	232.5396
13236	303.5545
13237	307.054
13238	314.69717
13239	232.78984
13240	304.9024
13241	265.93185
13242	264.46118
13243	313.8029
13244	255.01091
13245	276.6013
13246	287.5899
13247	315.33026
13248	198.05519
13249	85.06276
13250	271.6405
13251	293.4704
13252	315.62714
13253	301.34943
13254	282.12668
13255	295.70074
13256	258.85028
13257	302.6207
13258	288.0457
13259	256.94833
13260	249.76924
13261	136.00058
13262	99.45825
13263	211.86482
13264	306.83917
13265	294.33844
13266	279.973
13267	309.22833
13268	254.503
13269	280.2792
13270	279.98032
13271	258.1861
13272	247.36914
13273	213.34195
13274	293.60388
13275	276.30887
13276	310.55087
13277	325.093
13278	292.368
13279	283.3605
13280	300.2582
13281	212.98096
13282	317.01263
13283	300.3186
13284	325.19574
13285	261.7649
13286	301.1264
13287	296.46118
13288	201.68011
13289	302.88452
13290	189.84805
13291	287.6751
13292	273.16635
13293	333.48724
13294	299.60312
13295	277.46768
13296	317.0628
13297	209.72725
13298	288.86685
13299	254.36736
13300	253.6093
13301	282.33105
13302	270.05252
13303	280.53198
13304	332.68286
13305	284.4938
13306	210.2001
13307	294.17276
13308	304.74774
13309	186.44083
13310	282.21567
13311	266.4485
13312	288.0773
13313	306.09244
13314	290.40872
13315	298.04224
13316	282.33774
13317	305.08087
13318	315.903
13319	170.15974
13320	296.76318
13321	230.62361
13322	317.95175
13323	296.20685
13324	293.95795
13325	269.24762
13326	302.2194
13327	307.39114
13328	287.89825
13329	276.82098
13330	270.10803
13331	140.60432
13332	172.22606
13333	296.30157
13334	270.11932
13335	297.4087
13336	308.07602
13337	277.11954
13338	280.21835
13339	290.09122
13340	281.2981
13341	320.39642
13342	271.37363
13343	283.5448
13344	242.87988
13345	288.14615
13346	278.13904
13347	267.31766
13348	166.29594
13349	231.85481
13350	308.31323
13351	187.66267
13352	256.7695
13353	308.25507
13354	314.6811
13355	222.62436
13356	224.2102
13357	304.04202
13358	302.41315
13359	308.21085
13360	253.23535
13361	278.63235
13362	264.8626
13363	266.6482
13364	290.50156
13365	296.55634
13366	305.03052
13367	272.3049
13368	305.4521
13369	296.2626
13370	304.99875
13371	293.67218
13372	312.75513
13373	293.52753
13374	319.88165
13375	319.11722
13376	292.7436
13377	289.977
13378	297.76215
13379	259.20364
13380	265.9964
13381	306.7096
13382	283.62503
13383	285.5495
13384	310.84415
13385	293.07535
13386	303.26196
13387	235.29861
13388	304.8087
13389	313.2577
13390	311.38153
13391	288.0988
13392	300.08124
13393	284.97504
13394	268.91733
13395	258.63544
13396	181.41226
13397	302.51733
13398	295.57053
13399	315.62253
13400	308.72882
13401	201.83463
13402	281.2344
13403	239.63933
13404	147.31831
13405	306.95517
13406	300.35016
13407	311.27863
13408	169.70036
13409	277.58542
13410	289.03415
13411	287.6921
13412	293.05862
13413	323.87723
13414	324.22824
13415	306.2351
13416	319.23468
13417	287.98187
13418	261.31378
13419	287.04022
13420	328.26315
13421	110.11299
13422	271.3299
13423	280.27567
13424	278.1628
13425	301.84753
13426	281.91525
13427	216.73943
13428	309.30695
13429	292.3792
13430	250.07153
13431	292.0768
13432	276.60104
13433	301.44067
13434	302.33868
13435	276.37335
13436	318.4063
13437	301.5788
13438	143.76193
13439	303.2591
13440	275.086
13441	242.55559
13442	244.75127
13443	301.02866
13444	309.4977
13445	311.01862
13446	287.3275
13447	260.56873
13448	191.82925
13449	269.03827
13450	294.72565
13451	318.00208
13452	295.51312
13453	280.40814
13454	248.99199
13455	292.5576
13456	268.81592
13457	246.41487
13458	327.41135
13459	304.41046
13460	275.83353
13461	291.0388
13462	305.30063
13463	307.57965
13464	162.72366
13465	273.3462
13466	251.4097
13467	323.17963
13468	283.52606
13469	271.64548
13470	304.50836
13471	280.2659
13472	303.0289
13473	259.99542
13474	250.22588
13475	278.70477
13476	275.67172
13477	276.27084
13478	314.06607
13479	268.95172
13480	250.61845
13481	226.65964
13482	288.8443
13483	306.93536
13484	310.82452
13485	312.88617
13486	139.58269
13487	302.33047
13488	303.8094
13489	245.88583
13490	297.23373
13491	276.29288
13492	223.05032
13493	298.61493
13494	264.05225
13495	205.0312
13496	223.101
13497	293.44736
13498	251.19144
13499	177.07892
13500	300.64594
13501	256.66165
13502	264.75946
13503	270.33673
13504	158.03104
13505	271.43402
13506	274.07565
13507	286.1571
13508	87.202644
13509	112.47728
13510	314.11627
13511	308.82642
13512	219.1604
13513	164.51956
13514	311.82272
13515	204.0393
13516	231.6748
13517	245.30444
13518	265.25122
13519	303.4039
13520	292.19208
13521	275.53143
13522	312.4105
13523	290.31436
13524	322.7479
13525	148.02518
13526	290.3479
13527	319.89255
13528	168.71426
13529	304.86417
13530	300.59787
13531	183.23262
13532	202.10616
13533	300.12234
13534	259.69086
13535	296.77972
13536	294.40692
13537	262.76614
13538	260.41544
13539	271.78357
13540	288.04456
13541	312.3759
13542	304.59506
13543	273.74155
13544	173.80003
13545	217.9356
13546	294.59555
13547	108.99471
13548	262.32184
13549	203.91672
13550	298.7928
13551	305.0777
13552	283.35626
13553	299.7476
13554	211.05545
13555	300.3204
13556	299.49335
13557	208.02156
13558	295.49686
13559	277.7694
13560	303.7439
13561	265.4985
13562	209.2775
13563	279.72745
13564	297.19852
13565	262.09326
13566	252.8042
13567	238.6482
13568	293.1552
13569	293.05188
13570	253.5572
13571	288.67004
13572	310.16522
13573	300.4048
13574	236.90935
13575	298.48254
13576	137.63766
13577	155.25363
13578	266.78046
13579	297.11386
13580	306.98843
13581	273.1789
13582	241.30745
13583	305.43103
13584	310.4127
13585	301.75748
13586	286.17816
13587	297.73602
13588	243.2209
13589	278.53195
13590	196.95265
13591	297.1356
13592	279.89005
13593	298.74448
13594	290.02783
13595	315.152
13596	248.83609
13597	315.95087
13598	256.84555
13599	225.97717
13600	292.32315
13601	285.62616
13602	220.025
13603	315.59927
13604	279.02472
13605	230.93271
13606	229.2761
13607	310.95868
13608	276.06366
13609	268.5398
13610	256.58334
13611	274.74146
13612	302.99017
13613	238.38335
13614	282.53412
13615	301.0417
13616	163.16606
13617	312.93854
13618	256.9354
13619	311.11823
13620	309.94977
13621	308.08475
13622	311.61133
13623	291.47446
13624	196.86774
13625	158.68495
13626	298.86465
13627	288.81265
13628	246.08377
13629	258.82123
13630	312.60907
13631	288.20126
13632	316.80267
13633	256.4301
13634	250.28227
13635	283.43704
13636	253.61768
13637	275.43018
13638	235.40543
13639	179.13991
13640	136.42574
13641	257.46835
13642	296.29175
13643	299.30908
13644	305.09393
13645	313.7326
13646	290.08698
13647	291.38834
13648	306.68124
13649	319.38077
13650	277.84308
13651	302.11255
13652	256.8751
13653	56.779877
13654	270.10614
13655	157.04153
13656	279.63132
13657	158.04092
13658	303.67603
13659	291.4013
13660	297.78845
13661	63.921894
13662	292.64694
13663	310.96133
13664	277.83856
13665	260.0888
13666	244.91353
13667	315.55362
13668	301.0012
13669	256.48416
13670	242.25784
13671	322.60895
13672	245.4794
13673	216.01611
13674	153.79156
13675	285.83496
13676	266.83478
13677	275.4594
13678	278.31097
13679	309.66705
13680	304.83035
13681	263.47626
13682	275.67627
13683	312.39264
13684	277.8368
13685	295.0209
13686	253.53523
13687	251.84639
13688	321.62677
13689	316.34894
13690	273.0851
13691	241.3523
13692	318.93027
13693	270.40378
13694	249.03487
13695	283.31683
13696	159.17575
13697	306.9973
13698	306.53586
13699	283.6621
13700	281.28522
13701	259.63794
13702	295.86526
13703	326.82065
13704	311.26416
13705	187.27153
13706	195.64168
13707	252.33467
13708	230.97702
13709	287.90045
13710	297.11444
13711	250.90718
13712	278.3082
13713	275.5312
13714	265.39398
13715	251.42612
13716	295.8423
13717	300.99176
13718	289.07788
13719	258.5113
13720	261.24487
13721	265.7209
13722	234.17639
13723	293.9033
13724	227.83842
13725	226.66411
13726	291.21783
13727	326.26385
13728	317.9121
13729	299.29242
13730	168.48813
13731	283.44467
13732	297.93817
13733	277.23627
13734	275.31262
13735	250.71817
13736	302.3146
13737	289.5533
13738	303.64056
13739	203.45691
13740	290.00827
13741	280.2855
13742	289.79156
13743	297.0279
13744	258.47885
13745	303.15598
13746	272.43015
13747	303.64334
13748	270.48032
13749	185.92508
13750	322.60406
13751	260.96252
13752	297.69778
13753	247.59155
13754	297.38263
13755	252.87378
13756	317.08136
13757	283.16827
13758	258.36246
13759	320.8886
13760	285.76727
13761	324.211
13762	251.60397
13763	270.73627
13764	276.17215
13765	246.47603
13766	322.10736
13767	293.8935
13768	312.77936
13769	304.28738
13770	317.91806
13771	257.22974
13772	134.87029
13773	287.47348
13774	98.745895
13775	167.21251
13776	273.2736
13777	323.47275
13778	260.32376
13779	257.01233
13780	258.966
13781	251.65176
13782	322.95862
13783	251.67618
13784	253.47473
13785	285.7105
13786	301.3252
13787	253.62051
13788	305.18875
13789	273.78653
13790	293.1142
13791	282.54724
13792	303.59564
13793	267.49146
13794	265.12256
13795	293.0888
13796	255.15543
13797	298.1217
13798	201.10974
13799	280.4808
13800	336.11667
13801	202.54369
13802	321.10602
13803	299.0917
13804	182.49036
13805	262.38306
13806	193.49435
13807	299.08615
13808	266.32965
13809	236.37138
13810	285.09927
13811	287.882
13812	236.9526
13813	286.32034
13814	241.07983
13815	279.6516
13816	205.1708
13817	252.30972
13818	306.94525
13819	250.89621
13820	271.2431
13821	232.9049
13822	272.50922
13823	284.7377
13824	255.10457
13825	270.5562
13826	180.91206
13827	318.41302
13828	309.17166
13829	308.86765
13830	260.1095
13831	267.19553
13832	325.4916
13833	207.99301
13834	205.67448
13835	261.94702
13836	289.94763
13837	261.9694
13838	280.42145
13839	287.34357
13840	307.42487
13841	267.07333
13842	226.23637
13843	272.1666
13844	310.12872
13845	293.68546
13846	246.00009
13847	294.381
13848	230.91476
13849	293.96994
13850	246.85283
13851	253.15413
13852	282.73053
13853	299.13843
13854	327.82788
13855	250.83823
13856	300.39307
13857	258.95966
13858	251.74765
13859	264.20486
13860	297.57626
13861	260.8156
13862	301.45093
13863	291.49362
13864	305.55783
13865	247.5489
13866	300.90033
13867	302.20905
13868	212.88042
13869	303.4127
13870	245.67545
13871	287.52942
13872	276.39227
13873	238.86372
13874	251.77573
13875	300.79352
13876	307.32047
13877	263.98666
13878	242.72322
13879	262.65424
13880	226.26004
13881	189.95102
13882	281.6644
13883	293.146
13884	322.69473
13885	307.32
13886	132.87865
13887	263.3803
13888	275.56503
13889	278.2818
13890	244.17822
13891	315.6901
13892	249.59213
13893	288.81128
13894	295.0935
13895	232.21138
13896	304.23535
13897	323.95132
13898	297.89746
13899	310.0396
13900	254.98996
13901	214.64876
13902	255.2072
13903	307.32654
13904	247.59946
13905	316.87695
13906	277.18298
13907	265.3106
13908	282.1342
13909	199.73244
13910	206.49301
13911	275.3145
13912	298.40106
13913	258.419
13914	291.2934
13915	243.71053
13916	298.5832
13917	260.90253
13918	310.35034
13919	311.3795
13920	290.35562
13921	257.56787
13922	196.91798
13923	305.07397
13924	266.042
13925	264.1585
13926	283.3405
13927	234.92697
13928	241.10213
13929	195.68375
13930	270.62296
13931	301.85165
13932	281.38803
13933	306.26544
13934	308.6037
13935	313.13446
13936	246.44466
13937	279.26788
13938	306.1926
13939	201.82133
13940	293.13422
13941	245.5512
13942	140.23515
13943	263.33792
13944	279.61615
13945	312.22186
13946	309.25934
13947	228.93918
13948	255.7397
13949	146.10532
13950	290.9583
13951	276.78888
13952	290.96112
13953	317.53394
13954	285.74106
13955	303.56293
13956	178.75394
13957	304.8772
13958	276.1686
13959	268.48376
13960	240.9239
13961	285.76474
13962	310.03165
13963	139.7188
13964	192.9697
13965	301.74762
13966	267.64957
13967	276.24457
13968	280.3432
13969	288.14545
13970	305.0927
13971	183.21286
13972	262.9837
13973	281.90112
13974	278.67963
13975	308.6175
13976	297.68146
13977	233.8966
13978	292.32172
13979	297.0905
13980	266.6689
13981	61.400368
13982	271.84406
13983	189.63303
13984	289.11777
13985	275.65747
13986	272.40533
13987	295.46527
13988	321.49023
13989	231.82515
13990	304.40634
13991	308.7282
13992	319.3607
13993	320.19028
13994	241.04211
13995	325.12842
13996	314.35837
13997	277.79205
13998	334.7352
13999	278.11597
14000	314.50452
14001	321.66144
14002	175.23763
14003	257.42035
14004	297.49777
14005	315.28955
14006	299.295
14007	309.47162
14008	288.24722
14009	320.50894
14010	324.14044
